tract,state_abbr,year,hpi
6007000601,CA,2000,169.91
6007000603,CA,2000,127.87
6007000604,CA,2000,232.38
6007000700,CA,2000,180.31
6007000800,CA,2000,325.18
6007000901,CA,2000,118.95
6007000903,CA,2000,112.14
6007000904,CA,2000,234.58
6007001000,CA,2000,143.30
6007001100,CA,2000,116.73
6007001200,CA,2000,129.43
6007001300,CA,2000,122.54
6007001400,CA,2000,185.64
6007001500,CA,2000,175.42
6007001601,CA,2000,130.39
6007001602,CA,2000,124.81
6007001702,CA,2000,160.37
6007001703,CA,2000,105.45
6007001704,CA,2000,106.93
6007001800,CA,2000,170.94
6007001900,CA,2000,168.09
6007002000,CA,2000,167.03
6007002100,CA,2000,170.33
6007002200,CA,2000,179.57
6007002300,CA,2000,162.22
6007002401,CA,2000,110.91
6007002402,CA,2000,114.05
6007002500,CA,2000,119.94
6007002601,CA,2000,130.31
6007002602,CA,2000,158.04
6007002700,CA,2000,196.27
6007002800,CA,2000,126.45
6007003002,CA,2000,109.28
6007003100,CA,2000,188.09
6007003200,CA,2000,122.33
6007003300,CA,2000,116.36
6007003400,CA,2000,110.10
6007003501,CA,2000,109.46
6007003502,CA,2000,117.54
6007003600,CA,2000,109.76
6007003700,CA,2000,120.02
6009000121,CA,2000,141.08
6009000122,CA,2000,156.25
6009000123,CA,2000,146.20
6009000124,CA,2000,112.94
6009000220,CA,2000,178.81
6009000221,CA,2000,179.92
6009000222,CA,2000,129.74
6009000301,CA,2000,123.41
6009000302,CA,2000,135.36
6009000400,CA,2000,114.58
6009000501,CA,2000,181.75
6009000504,CA,2000,147.05
6009000505,CA,2000,183.01
6009000506,CA,2000,188.94
6011000100,CA,2000,108.19
6011000200,CA,2000,168.21
6011000301,CA,2000,115.30
6011000500,CA,2000,133.46
6013301000,CA,2000,193.64
6013302005,CA,2000,196.36
6013302006,CA,2000,158.04
6013302007,CA,2000,272.52
6013302009,CA,2000,123.72
6013302012,CA,2000,134.35
6013302013,CA,2000,133.91
6013302014,CA,2000,301.85
6013303104,CA,2000,100.00
6013303106,CA,2000,139.86
6013303107,CA,2000,136.84
6013303202,CA,2000,172.30
6013303204,CA,2000,204.49
6013303206,CA,2000,136.01
6013303207,CA,2000,128.25
6013303208,CA,2000,138.38
6013303210,CA,2000,142.88
6013303211,CA,2000,201.32
6013304003,CA,2000,216.80
6013304004,CA,2000,240.08
6013304007,CA,2000,136.00
6013305000,CA,2000,197.30
6013306002,CA,2000,250.25
6013306003,CA,2000,201.67
6013306004,CA,2000,133.17
6013307101,CA,2000,283.74
6013307102,CA,2000,193.21
6013307201,CA,2000,126.39
6013307202,CA,2000,136.68
6013307204,CA,2000,356.97
6013307205,CA,2000,466.46
6013308001,CA,2000,393.50
6013308002,CA,2000,197.27
6013309000,CA,2000,118.76
6013310000,CA,2000,128.33
6013311000,CA,2000,157.69
6013312000,CA,2000,129.84
6013313102,CA,2000,194.57
6013313104,CA,2000,126.21
6013313105,CA,2000,205.65
6013313106,CA,2000,198.37
6013313107,CA,2000,335.66
6013313203,CA,2000,201.14
6013313204,CA,2000,388.88
6013313205,CA,2000,180.20
6013313206,CA,2000,203.35
6013314102,CA,2000,138.56
6013314103,CA,2000,207.55
6013314105,CA,2000,128.66
6013314106,CA,2000,185.87
6013314200,CA,2000,205.00
6013315000,CA,2000,178.51
6013317000,CA,2000,223.06
6013318000,CA,2000,211.18
6013319001,CA,2000,205.69
6013319002,CA,2000,421.74
6013320001,CA,2000,402.97
6013320003,CA,2000,280.85
6013320004,CA,2000,325.67
6013321101,CA,2000,520.14
6013321102,CA,2000,569.67
6013321103,CA,2000,549.85
6013321200,CA,2000,328.96
6013322000,CA,2000,551.80
6013323000,CA,2000,452.80
6013324002,CA,2000,234.96
6013324004,CA,2000,240.08
6013325000,CA,2000,670.09
6013326000,CA,2000,521.24
6013327001,CA,2000,203.19
6013327002,CA,2000,133.41
6013329000,CA,2000,498.48
6013330000,CA,2000,509.67
6013331000,CA,2000,422.17
6013332000,CA,2000,511.14
6013333101,CA,2000,400.09
6013333102,CA,2000,605.06
6013333200,CA,2000,518.33
6013334001,CA,2000,546.43
6013334006,CA,2000,510.31
6013334007,CA,2000,409.02
6013334008,CA,2000,236.17
6013334200,CA,2000,562.45
6013335000,CA,2000,450.18
6013336101,CA,2000,142.96
6013336201,CA,2000,430.16
6013336202,CA,2000,195.93
6013337100,CA,2000,233.67
6013337201,CA,2000,206.98
6013337202,CA,2000,426.45
6013337300,CA,2000,631.76
6013338101,CA,2000,218.98
6013338102,CA,2000,382.89
6013338201,CA,2000,600.29
6013338203,CA,2000,236.11
6013338204,CA,2000,233.84
6013338301,CA,2000,234.32
6013338302,CA,2000,640.42
6013339003,CA,2000,110.92
6013339004,CA,2000,149.76
6013340001,CA,2000,415.09
6013340003,CA,2000,545.48
6013340004,CA,2000,273.83
6013341000,CA,2000,627.94
6013343001,CA,2000,250.20
6013343002,CA,2000,361.41
6013343003,CA,2000,474.98
6013345101,CA,2000,637.01
6013345102,CA,2000,672.99
6013345103,CA,2000,570.34
6013345105,CA,2000,654.79
6013345111,CA,2000,596.04
6013345112,CA,2000,167.00
6013345113,CA,2000,209.92
6013345114,CA,2000,740.23
6013345115,CA,2000,482.93
6013345116,CA,2000,489.42
6013345117,CA,2000,148.23
6013345118,CA,2000,445.06
6013345203,CA,2000,413.17
6013345204,CA,2000,
6013345205,CA,2000,217.08
6013345206,CA,2000,528.38
6013346101,CA,2000,542.07
6013346102,CA,2000,275.40
6013346203,CA,2000,543.33
6013346204,CA,2000,474.20
6013346205,CA,2000,310.22
6013346206,CA,2000,232.01
6013347000,CA,2000,228.83
6013348000,CA,2000,236.77
6013349000,CA,2000,293.30
6013350000,CA,2000,240.10
6013351200,CA,2000,675.14
6013352101,CA,2000,225.32
6013352102,CA,2000,395.47
6013352201,CA,2000,397.34
6013352202,CA,2000,213.33
6013353001,CA,2000,410.14
6013353002,CA,2000,252.30
6013354001,CA,2000,255.38
6013354002,CA,2000,217.40
6013355107,CA,2000,268.97
6013355109,CA,2000,182.70
6013355110,CA,2000,181.54
6013355111,CA,2000,194.71
6013355112,CA,2000,250.91
6013355113,CA,2000,157.74
6013355118,CA,2000,147.38
6013355119,CA,2000,125.23
6013355120,CA,2000,125.61
6013355121,CA,2000,165.06
6013355201,CA,2000,138.57
6013355302,CA,2000,535.08
6013355306,CA,2000,578.99
6013355307,CA,2000,522.32
6013355308,CA,2000,367.71
6013355309,CA,2000,217.16
6013355310,CA,2000,525.60
6013356001,CA,2000,351.19
6013356002,CA,2000,201.70
6013357000,CA,2000,205.99
6013358000,CA,2000,314.78
6013359102,CA,2000,335.67
6013359103,CA,2000,365.29
6013359104,CA,2000,141.85
6013359105,CA,2000,197.54
6013359202,CA,2000,365.82
6013359203,CA,2000,503.72
6013359204,CA,2000,370.21
6013360101,CA,2000,304.95
6013360102,CA,2000,327.97
6013360200,CA,2000,217.66
6013361000,CA,2000,204.39
6013362000,CA,2000,386.40
6013363000,CA,2000,412.73
6013364002,CA,2000,380.45
6013365002,CA,2000,100.00
6013365003,CA,2000,142.59
6013366001,CA,2000,340.12
6013366002,CA,2000,230.18
6013367100,CA,2000,219.43
6013367200,CA,2000,237.63
6013368001,CA,2000,184.73
6013368002,CA,2000,136.01
6013369001,CA,2000,129.15
6013369002,CA,2000,201.86
6013370000,CA,2000,268.22
6013371000,CA,2000,428.40
6013372000,CA,2000,356.72
6013373000,CA,2000,157.04
6013374000,CA,2000,237.20
6013375000,CA,2000,133.57
6013376000,CA,2000,144.56
6013377000,CA,2000,132.66
6013378000,CA,2000,293.04
6013379000,CA,2000,145.78
6013380001,CA,2000,146.18
6013381000,CA,2000,231.86
6013382000,CA,2000,319.08
6013383000,CA,2000,360.71
6013384000,CA,2000,460.54
6013385100,CA,2000,215.86
6013385200,CA,2000,258.97
6013386000,CA,2000,219.93
6013387000,CA,2000,224.32
6013388000,CA,2000,248.46
6013389100,CA,2000,251.48
6013390100,CA,2000,230.96
6013390200,CA,2000,270.88
6013391000,CA,2000,247.23
6013392000,CA,2000,256.56
6013392202,CA,2000,389.28
6015000101,CA,2000,106.74
6015000102,CA,2000,105.18
6015000106,CA,2000,131.93
6015000107,CA,2000,101.21
6015000201,CA,2000,113.52
6015000202,CA,2000,119.61
6017030201,CA,2000,162.50
6017030202,CA,2000,154.68
6017030301,CA,2000,166.99
6017030302,CA,2000,243.70
6017030402,CA,2000,225.87
6017030403,CA,2000,219.69
6017030404,CA,2000,281.62
6017030502,CA,2000,246.32
6017030504,CA,2000,212.68
6017030506,CA,2000,163.38
6017030507,CA,2000,180.99
6017030601,CA,2000,194.61
6017030603,CA,2000,126.69
6017030605,CA,2000,128.06
6017030606,CA,2000,203.99
6017030701,CA,2000,278.05
6017030706,CA,2000,288.94
6017030709,CA,2000,196.79
6017030710,CA,2000,176.93
6017030712,CA,2000,114.33
6017030801,CA,2000,192.61
6017030804,CA,2000,329.23
6017030807,CA,2000,248.56
6017030808,CA,2000,193.06
6017030809,CA,2000,176.63
6017030810,CA,2000,179.81
6017030811,CA,2000,139.62
6017030812,CA,2000,279.58
6017030901,CA,2000,200.38
6017030902,CA,2000,196.47
6017031000,CA,2000,266.42
6017031100,CA,2000,273.36
6017031200,CA,2000,267.30
6017031301,CA,2000,201.54
6017031302,CA,2000,187.49
6017031404,CA,2000,205.20
6017031405,CA,2000,189.15
6017031406,CA,2000,244.48
6017031407,CA,2000,128.53
6017031408,CA,2000,103.92
6017031409,CA,2000,109.28
6017031503,CA,2000,123.73
6017031504,CA,2000,198.59
6017031505,CA,2000,198.65
6017031506,CA,2000,147.36
6017031601,CA,2000,148.54
6017031602,CA,2000,157.87
6017031700,CA,2000,165.54
6017032001,CA,2000,197.12
6019001408,CA,2000,195.64
6019001409,CA,2000,127.09
6019001411,CA,2000,175.20
6019001412,CA,2000,99.36
6019001413,CA,2000,108.04
6019001415,CA,2000,103.63
6019001417,CA,2000,105.81
6019001418,CA,2000,129.02
6019001600,CA,2000,119.06
6019001700,CA,2000,123.28
6019001800,CA,2000,128.42
6019002100,CA,2000,97.35
6019002200,CA,2000,138.86
6019002300,CA,2000,118.75
6019002602,CA,2000,114.20
6019002701,CA,2000,123.55
6019002904,CA,2000,100.26
6019002906,CA,2000,102.06
6019003003,CA,2000,97.12
6019003004,CA,2000,109.17
6019003102,CA,2000,111.67
6019003103,CA,2000,187.30
6019003104,CA,2000,118.84
6019003201,CA,2000,100.90
6019003202,CA,2000,104.82
6019003301,CA,2000,106.90
6019003302,CA,2000,111.66
6019003500,CA,2000,170.09
6019003600,CA,2000,281.02
6019003701,CA,2000,105.96
6019003702,CA,2000,101.95
6019003804,CA,2000,105.58
6019003805,CA,2000,102.37
6019003807,CA,2000,106.63
6019003808,CA,2000,109.01
6019003809,CA,2000,91.44
6019003810,CA,2000,101.07
6019003811,CA,2000,109.40
6019003812,CA,2000,117.32
6019003900,CA,2000,119.77
6019004003,CA,2000,115.98
6019004004,CA,2000,104.14
6019004005,CA,2000,113.26
6019004205,CA,2000,103.25
6019004208,CA,2000,141.39
6019004210,CA,2000,120.63
6019004211,CA,2000,102.56
6019004212,CA,2000,98.58
6019004213,CA,2000,222.07
6019004214,CA,2000,240.52
6019004215,CA,2000,106.34
6019004216,CA,2000,102.92
6019004218,CA,2000,111.14
6019004301,CA,2000,138.23
6019004302,CA,2000,223.86
6019004303,CA,2000,225.76
6019004405,CA,2000,167.71
6019004406,CA,2000,138.19
6019004409,CA,2000,166.06
6019004410,CA,2000,133.51
6019004411,CA,2000,100.01
6019004503,CA,2000,213.04
6019004504,CA,2000,112.32
6019004505,CA,2000,113.40
6019004506,CA,2000,145.88
6019004601,CA,2000,134.65
6019004602,CA,2000,169.79
6019004703,CA,2000,96.82
6019004704,CA,2000,109.82
6019004706,CA,2000,100.14
6019004801,CA,2000,104.52
6019004802,CA,2000,104.59
6019004901,CA,2000,123.37
6019004902,CA,2000,110.94
6019005000,CA,2000,167.01
6019005100,CA,2000,111.32
6019005202,CA,2000,94.23
6019005203,CA,2000,95.51
6019005204,CA,2000,97.20
6019005301,CA,2000,120.98
6019005302,CA,2000,95.58
6019005304,CA,2000,101.71
6019005305,CA,2000,113.50
6019005405,CA,2000,203.17
6019005406,CA,2000,235.63
6019005407,CA,2000,347.25
6019005409,CA,2000,102.41
6019005410,CA,2000,103.60
6019005503,CA,2000,162.10
6019005504,CA,2000,114.42
6019005505,CA,2000,106.16
6019005507,CA,2000,134.47
6019005508,CA,2000,111.35
6019005509,CA,2000,97.86
6019005512,CA,2000,113.71
6019005513,CA,2000,112.96
6019005514,CA,2000,139.33
6019005515,CA,2000,106.66
6019005516,CA,2000,136.38
6019005522,CA,2000,
6019005524,CA,2000,108.21
6019005525,CA,2000,178.24
6019005527,CA,2000,140.73
6019005528,CA,2000,112.40
6019005529,CA,2000,114.90
6019005602,CA,2000,118.16
6019005605,CA,2000,210.56
6019005606,CA,2000,168.05
6019005608,CA,2000,101.61
6019005701,CA,2000,124.92
6019005702,CA,2000,167.93
6019005703,CA,2000,187.51
6019005704,CA,2000,286.48
6019005801,CA,2000,265.04
6019005802,CA,2000,161.37
6019005804,CA,2000,198.76
6019005805,CA,2000,110.74
6019005904,CA,2000,130.92
6019005906,CA,2000,178.39
6019005911,CA,2000,108.48
6019005912,CA,2000,166.17
6019005915,CA,2000,176.72
6019005916,CA,2000,120.23
6019006001,CA,2000,106.93
6019006002,CA,2000,178.73
6019006102,CA,2000,105.42
6019006301,CA,2000,122.61
6019006302,CA,2000,191.65
6019006405,CA,2000,169.40
6019006406,CA,2000,143.98
6019006407,CA,2000,151.10
6019006408,CA,2000,126.96
6019006409,CA,2000,145.62
6019006410,CA,2000,104.42
6019006411,CA,2000,123.80
6019006501,CA,2000,115.53
6019006602,CA,2000,128.78
6019006603,CA,2000,110.80
6019006605,CA,2000,107.96
6019006700,CA,2000,165.29
6019007002,CA,2000,117.06
6019007003,CA,2000,115.60
6019007004,CA,2000,119.61
6019007202,CA,2000,114.27
6019007203,CA,2000,153.04
6019007204,CA,2000,161.78
6019007300,CA,2000,105.46
6019007500,CA,2000,107.62
6019008000,CA,2000,111.30
6019008100,CA,2000,114.16
6021010101,CA,2000,112.51
6021010102,CA,2000,122.06
6021010200,CA,2000,111.13
6021010402,CA,2000,166.29
6023000100,CA,2000,129.30
6023000200,CA,2000,216.70
6023000300,CA,2000,217.33
6023000400,CA,2000,210.00
6023000500,CA,2000,124.20
6023000600,CA,2000,181.08
6023000700,CA,2000,181.42
6023000800,CA,2000,177.43
6023000900,CA,2000,210.72
6023001001,CA,2000,136.46
6023001002,CA,2000,117.90
6023001102,CA,2000,267.21
6023001103,CA,2000,123.85
6023001200,CA,2000,201.29
6023010200,CA,2000,259.70
6023010300,CA,2000,139.58
6023010400,CA,2000,162.69
6023010502,CA,2000,211.98
6023010503,CA,2000,125.36
6023010504,CA,2000,220.29
6023010600,CA,2000,216.66
6023010701,CA,2000,174.79
6023010702,CA,2000,114.48
6023010800,CA,2000,190.02
6023010901,CA,2000,183.31
6023010902,CA,2000,135.20
6023011000,CA,2000,182.29
6023011100,CA,2000,116.00
6023011200,CA,2000,139.75
6023011600,CA,2000,141.78
6025010500,CA,2000,115.96
6025010600,CA,2000,129.64
6025010800,CA,2000,115.34
6025010900,CA,2000,130.34
6025011001,CA,2000,120.32
6025011002,CA,2000,125.85
6025011201,CA,2000,114.94
6025011600,CA,2000,
6025011700,CA,2000,121.57
6025011801,CA,2000,139.89
6025011802,CA,2000,180.97
6025011803,CA,2000,102.40
6025012003,CA,2000,126.24
6025012004,CA,2000,111.22
6025012201,CA,2000,124.60
6027000100,CA,2000,148.45
6027000200,CA,2000,138.26
6027000300,CA,2000,191.21
6027000400,CA,2000,152.60
6027000500,CA,2000,115.52
6027000800,CA,2000,130.01
6029000102,CA,2000,114.61
6029000103,CA,2000,103.77
6029000104,CA,2000,104.38
6029000105,CA,2000,166.74
6029000300,CA,2000,
6029000504,CA,2000,132.89
6029000505,CA,2000,175.53
6029000506,CA,2000,96.65
6029000507,CA,2000,113.57
6029000508,CA,2000,122.88
6029000509,CA,2000,110.52
6029000510,CA,2000,100.00
6029000701,CA,2000,102.38
6029000702,CA,2000,127.85
6029000800,CA,2000,118.47
6029000902,CA,2000,125.57
6029000903,CA,2000,122.92
6029000904,CA,2000,105.23
6029000905,CA,2000,93.15
6029000906,CA,2000,131.10
6029000907,CA,2000,99.78
6029000908,CA,2000,184.87
6029000909,CA,2000,122.95
6029000911,CA,2000,99.68
6029000912,CA,2000,102.00
6029000914,CA,2000,125.81
6029001001,CA,2000,108.63
6029001003,CA,2000,
6029001101,CA,2000,105.57
6029001700,CA,2000,135.53
6029001801,CA,2000,149.99
6029001803,CA,2000,190.96
6029001804,CA,2000,123.96
6029001901,CA,2000,113.90
6029001902,CA,2000,106.51
6029002401,CA,2000,105.33
6029002701,CA,2000,106.84
6029002702,CA,2000,101.87
6029002804,CA,2000,213.71
6029002806,CA,2000,110.07
6029002807,CA,2000,222.98
6029002811,CA,2000,112.45
6029002813,CA,2000,104.86
6029002814,CA,2000,108.41
6029002815,CA,2000,218.85
6029002816,CA,2000,197.35
6029002817,CA,2000,197.31
6029002818,CA,2000,167.84
6029002819,CA,2000,175.50
6029002820,CA,2000,109.86
6029002821,CA,2000,124.38
6029002822,CA,2000,128.65
6029002823,CA,2000,118.00
6029002825,CA,2000,93.04
6029002901,CA,2000,103.59
6029002902,CA,2000,105.34
6029003112,CA,2000,171.68
6029003113,CA,2000,93.29
6029003124,CA,2000,107.20
6029003126,CA,2000,105.90
6029003127,CA,2000,91.87
6029003128,CA,2000,97.45
6029003130,CA,2000,109.83
6029003131,CA,2000,105.38
6029003132,CA,2000,99.76
6029003133,CA,2000,109.02
6029003137,CA,2000,172.72
6029003203,CA,2000,119.07
6029003210,CA,2000,103.63
6029003212,CA,2000,100.00
6029003214,CA,2000,107.39
6029003215,CA,2000,117.92
6029003217,CA,2000,106.31
6029003222,CA,2000,107.93
6029003305,CA,2000,127.20
6029003308,CA,2000,79.52
6029003500,CA,2000,159.44
6029003600,CA,2000,111.20
6029003806,CA,2000,116.65
6029003807,CA,2000,141.20
6029003808,CA,2000,117.33
6029003810,CA,2000,141.76
6029003811,CA,2000,136.57
6029003812,CA,2000,101.16
6029003814,CA,2000,100.00
6029003816,CA,2000,108.98
6029003817,CA,2000,98.60
6029003818,CA,2000,100.82
6029003819,CA,2000,132.29
6029003820,CA,2000,101.31
6029003821,CA,2000,114.40
6029003822,CA,2000,107.95
6029003823,CA,2000,122.27
6029003824,CA,2000,109.31
6029003826,CA,2000,104.09
6029003827,CA,2000,113.28
6029004101,CA,2000,101.60
6029004404,CA,2000,104.65
6029005006,CA,2000,108.53
6029005103,CA,2000,98.37
6029005104,CA,2000,93.33
6029005203,CA,2000,110.78
6029005205,CA,2000,103.15
6029005207,CA,2000,93.92
6029005208,CA,2000,97.77
6029005402,CA,2000,97.33
6029005406,CA,2000,107.26
6029005407,CA,2000,89.11
6029005408,CA,2000,80.00
6029005409,CA,2000,79.20
6029005410,CA,2000,
6029005508,CA,2000,91.46
6029005509,CA,2000,121.01
6029005510,CA,2000,107.19
6029005511,CA,2000,103.54
6029005512,CA,2000,88.48
6029005513,CA,2000,94.57
6029005514,CA,2000,96.03
6029005804,CA,2000,101.31
6029005806,CA,2000,107.14
6029006003,CA,2000,152.69
6029006006,CA,2000,148.33
6029006009,CA,2000,128.65
6029006010,CA,2000,142.12
6029006011,CA,2000,102.35
6029006012,CA,2000,99.30
6029006101,CA,2000,96.15
6029006102,CA,2000,94.38
6029006600,CA,2000,102.95
6031000100,CA,2000,117.69
6031000200,CA,2000,129.40
6031000402,CA,2000,123.89
6031000403,CA,2000,108.25
6031000407,CA,2000,111.60
6031000500,CA,2000,113.34
6031000602,CA,2000,146.96
6031000604,CA,2000,104.83
6031000701,CA,2000,145.72
6031000702,CA,2000,110.03
6031000800,CA,2000,114.05
6031000901,CA,2000,105.02
6031001001,CA,2000,116.14
6031001200,CA,2000,108.68
6031001500,CA,2000,101.00
6033000100,CA,2000,120.26
6033000300,CA,2000,141.43
6033000401,CA,2000,178.29
6033000402,CA,2000,125.29
6033000601,CA,2000,100.00
6033000602,CA,2000,133.26
6033000703,CA,2000,84.51
6033000801,CA,2000,111.90
6033000901,CA,2000,123.86
6033000902,CA,2000,183.23
6033001000,CA,2000,193.96
6033001101,CA,2000,124.54
6033001200,CA,2000,135.01
6033001301,CA,2000,158.47
6033001302,CA,2000,146.98
6035040302,CA,2000,124.27
6035040303,CA,2000,130.53
6035040305,CA,2000,113.65
6035040500,CA,2000,136.62
6037101110,CA,2000,281.89
6037101122,CA,2000,330.33
6037101220,CA,2000,171.31
6037101221,CA,2000,92.32
6037101300,CA,2000,284.48
6037101400,CA,2000,331.97
6037102103,CA,2000,204.70
6037102104,CA,2000,169.07
6037102105,CA,2000,186.00
6037102107,CA,2000,184.68
6037103101,CA,2000,275.04
6037103102,CA,2000,398.55
6037103201,CA,2000,184.06
6037103202,CA,2000,188.25
6037103300,CA,2000,270.58
6037103401,CA,2000,178.09
6037103402,CA,2000,295.38
6037104103,CA,2000,165.86
6037104108,CA,2000,126.46
6037104124,CA,2000,187.53
6037104201,CA,2000,136.33
6037104203,CA,2000,113.06
6037104204,CA,2000,133.41
6037104310,CA,2000,114.82
6037104321,CA,2000,100.30
6037104322,CA,2000,125.35
6037104401,CA,2000,127.37
6037104403,CA,2000,99.52
6037104404,CA,2000,94.21
6037104500,CA,2000,117.43
6037104610,CA,2000,121.63
6037104620,CA,2000,109.40
6037104704,CA,2000,102.14
6037104821,CA,2000,105.31
6037104822,CA,2000,104.89
6037104823,CA,2000,185.23
6037104824,CA,2000,152.14
6037106010,CA,2000,349.77
6037106020,CA,2000,436.93
6037106111,CA,2000,354.75
6037106112,CA,2000,254.84
6037106113,CA,2000,168.73
6037106114,CA,2000,179.01
6037106403,CA,2000,166.50
6037106405,CA,2000,114.69
6037106406,CA,2000,241.18
6037106510,CA,2000,167.34
6037106520,CA,2000,170.99
6037106603,CA,2000,273.13
6037106604,CA,2000,273.28
6037106641,CA,2000,251.30
6037106642,CA,2000,321.05
6037106643,CA,2000,246.68
6037106645,CA,2000,236.20
6037106646,CA,2000,356.03
6037106648,CA,2000,187.03
6037106649,CA,2000,179.38
6037107010,CA,2000,158.68
6037107020,CA,2000,168.77
6037108101,CA,2000,250.33
6037108102,CA,2000,474.25
6037108103,CA,2000,227.86
6037108104,CA,2000,477.42
6037108203,CA,2000,175.75
6037109100,CA,2000,309.68
6037109200,CA,2000,266.23
6037109300,CA,2000,261.78
6037109400,CA,2000,248.32
6037109500,CA,2000,100.81
6037109601,CA,2000,259.44
6037109603,CA,2000,280.20
6037109604,CA,2000,166.59
6037109700,CA,2000,358.01
6037109800,CA,2000,294.66
6037111100,CA,2000,253.30
6037111201,CA,2000,251.01
6037111202,CA,2000,376.87
6037111204,CA,2000,290.31
6037111205,CA,2000,294.85
6037111206,CA,2000,312.27
6037111302,CA,2000,182.07
6037111303,CA,2000,296.22
6037111401,CA,2000,258.23
6037111402,CA,2000,171.42
6037113101,CA,2000,383.63
6037113102,CA,2000,179.23
6037113211,CA,2000,236.90
6037113212,CA,2000,470.68
6037113213,CA,2000,293.37
6037113231,CA,2000,187.86
6037113232,CA,2000,266.10
6037113234,CA,2000,155.73
6037113235,CA,2000,167.49
6037113237,CA,2000,167.67
6037113238,CA,2000,166.57
6037113301,CA,2000,169.61
6037113303,CA,2000,311.02
6037113322,CA,2000,406.77
6037113323,CA,2000,142.91
6037113423,CA,2000,385.18
6037113424,CA,2000,321.93
6037113426,CA,2000,176.35
6037113428,CA,2000,317.84
6037115101,CA,2000,168.02
6037115104,CA,2000,171.19
6037115202,CA,2000,303.55
6037115203,CA,2000,125.70
6037115204,CA,2000,163.76
6037115301,CA,2000,166.36
6037115302,CA,2000,228.30
6037115401,CA,2000,169.37
6037115403,CA,2000,148.77
6037115404,CA,2000,234.09
6037117101,CA,2000,106.24
6037117102,CA,2000,159.44
6037117201,CA,2000,168.62
6037117202,CA,2000,156.30
6037117301,CA,2000,352.90
6037117302,CA,2000,324.01
6037117303,CA,2000,247.15
6037117404,CA,2000,263.41
6037117408,CA,2000,101.69
6037117530,CA,2000,106.80
6037119001,CA,2000,391.68
6037119003,CA,2000,164.40
6037119004,CA,2000,249.30
6037119201,CA,2000,241.93
6037119202,CA,2000,196.82
6037119310,CA,2000,160.98
6037119320,CA,2000,
6037119400,CA,2000,229.56
6037119700,CA,2000,225.91
6037119801,CA,2000,224.56
6037119802,CA,2000,170.24
6037119900,CA,2000,261.74
6037120010,CA,2000,240.05
6037120020,CA,2000,161.12
6037120105,CA,2000,169.06
6037120300,CA,2000,269.25
6037120400,CA,2000,222.24
6037121010,CA,2000,280.16
6037121020,CA,2000,224.73
6037121101,CA,2000,107.88
6037121102,CA,2000,260.96
6037121210,CA,2000,167.45
6037121221,CA,2000,166.82
6037121222,CA,2000,155.54
6037121600,CA,2000,243.17
6037121801,CA,2000,160.69
6037121802,CA,2000,164.72
6037121900,CA,2000,240.68
6037122000,CA,2000,334.25
6037122120,CA,2000,251.89
6037122121,CA,2000,149.09
6037122200,CA,2000,243.53
6037122420,CA,2000,165.75
6037123010,CA,2000,250.59
6037123020,CA,2000,252.12
6037123103,CA,2000,176.90
6037123104,CA,2000,167.07
6037123204,CA,2000,100.59
6037123205,CA,2000,96.76
6037123206,CA,2000,93.76
6037123301,CA,2000,202.28
6037123303,CA,2000,155.64
6037123304,CA,2000,228.92
6037123410,CA,2000,173.73
6037123420,CA,2000,166.25
6037123510,CA,2000,160.47
6037123520,CA,2000,165.27
6037123601,CA,2000,178.00
6037123602,CA,2000,164.91
6037123700,CA,2000,177.60
6037123800,CA,2000,179.00
6037123901,CA,2000,179.33
6037123902,CA,2000,189.07
6037124000,CA,2000,205.67
6037124102,CA,2000,192.34
6037124103,CA,2000,175.70
6037124201,CA,2000,244.91
6037124203,CA,2000,160.92
6037124204,CA,2000,
6037124300,CA,2000,180.11
6037124400,CA,2000,192.35
6037124500,CA,2000,193.35
6037124600,CA,2000,200.94
6037124700,CA,2000,183.14
6037124902,CA,2000,
6037125101,CA,2000,115.69
6037125102,CA,2000,199.70
6037125200,CA,2000,193.61
6037125310,CA,2000,189.56
6037125402,CA,2000,195.13
6037125501,CA,2000,100.91
6037125502,CA,2000,190.62
6037125600,CA,2000,196.27
6037127102,CA,2000,157.50
6037127104,CA,2000,156.95
6037127210,CA,2000,163.09
6037127220,CA,2000,152.39
6037127300,CA,2000,169.80
6037127400,CA,2000,158.53
6037127603,CA,2000,156.82
6037127604,CA,2000,
6037127605,CA,2000,105.62
6037127606,CA,2000,167.63
6037127711,CA,2000,171.24
6037127712,CA,2000,103.02
6037127803,CA,2000,154.00
6037127804,CA,2000,161.50
6037127805,CA,2000,158.85
6037127806,CA,2000,155.00
6037127910,CA,2000,171.48
6037127920,CA,2000,158.01
6037128101,CA,2000,156.42
6037128102,CA,2000,173.55
6037128220,CA,2000,178.48
6037128302,CA,2000,183.19
6037128400,CA,2000,301.33
6037128500,CA,2000,185.00
6037128601,CA,2000,180.58
6037128602,CA,2000,186.33
6037128703,CA,2000,115.70
6037128704,CA,2000,204.58
6037128801,CA,2000,131.75
6037128802,CA,2000,207.15
6037128910,CA,2000,399.21
6037131021,CA,2000,163.12
6037131022,CA,2000,157.78
6037131023,CA,2000,170.18
6037131024,CA,2000,176.64
6037131100,CA,2000,292.01
6037131200,CA,2000,356.23
6037131300,CA,2000,343.04
6037131400,CA,2000,248.02
6037131600,CA,2000,339.51
6037131701,CA,2000,111.91
6037131702,CA,2000,173.31
6037131801,CA,2000,169.95
